datetime,date,irradiance_poa_wm2,temp_pv_c,pv_power_calc
2025-04-29 12:30:00,2025-04-29,786.1,59.4,31.323868198
2025-04-29 13:00:00,2025-04-29,472.4,47.2,19.708039065999998
2025-04-29 13:30:00,2025-04-29,390.4,42.5,16.568600399999998
2025-04-29 14:00:00,2025-04-29,317.2,38.0,13.680986669999998
2025-04-29 14:30:00,2025-04-29,290.0,40.6,12.392155299999999
2025-04-29 15:00:00,2025-04-29,339.9,39.1,14.60268437925
2025-04-29 15:30:00,2025-04-29,244.4,37.4,10.563586332
2025-04-29 16:00:00,2025-04-29,113.1,33.3,4.959612849749999
2025-04-29 16:30:00,2025-04-29,65.0,30.7,2.8762810374999996
2025-04-29 17:00:00,2025-04-29,13.6,29.3,0.604727706
2025-04-29 17:30:00,2025-04-29,0.5,27.8,0.022347705
2025-04-29 18:00:00,2025-04-29,0.0,25.6,0.0
2025-04-29 18:30:00,2025-04-29,0.0,24.8,0.0
2025-04-29 19:00:00,2025-04-29,0.0,24.3,0.0
2025-04-29 19:30:00,2025-04-29,0.0,24.2,0.0
2025-04-29 20:00:00,2025-04-29,0.0,24.0,0.0
2025-04-29 20:30:00,2025-04-29,0.0,23.8,0.0
2025-04-29 21:00:00,2025-04-29,0.0,23.5,0.0
2025-04-29 21:30:00,2025-04-29,0.0,23.4,0.0
2025-04-29 22:00:00,2025-04-29,0.0,23.1,0.0
2025-04-29 22:30:00,2025-04-29,0.0,22.8,0.0
2025-04-29 23:00:00,2025-04-29,0.0,2.7,0.0
2025-04-29 23:30:00,2025-04-29,0.0,22.7,0.0
2025-04-30 00:00:00,2025-04-30,0.0,22.6,0.0
2025-04-30 00:30:00,2025-04-30,0.0,21.9,0.0
2025-04-30 01:00:00,2025-04-30,0.0,21.6,0.0
2025-04-30 01:30:00,2025-04-30,0.0,21.5,0.0
2025-04-30 02:00:00,2025-04-30,0.0,22.0,0.0
2025-04-30 02:30:00,2025-04-30,0.0,21.9,0.0
2025-04-30 03:00:00,2025-04-30,0.0,21.3,0.0
2025-04-30 03:30:00,2025-04-30,0.0,21.4,0.0
2025-04-30 04:00:00,2025-04-30,0.0,21.5,0.0
2025-04-30 04:30:00,2025-04-30,0.0,20.8,0.0
2025-04-30 05:00:00,2025-04-30,0.0,20.8,0.0
2025-04-30 05:30:00,2025-04-30,21.5,21.1,0.9830521862499999
2025-04-30 06:00:00,2025-04-30,104.0,22.5,4.7328905
2025-04-30 06:30:00,2025-04-30,225.7,25.8,10.157010081999998
2025-04-30 07:00:00,2025-04-30,355.8,31.0,15.72794331
2025-04-30 07:30:00,2025-04-30,477.7,37.5,20.64007346875
2025-04-30 08:00:00,2025-04-30,588.4,43.3,24.899512558999998
2025-04-30 08:30:00,2025-04-30,704.1,46.4,29.460744490500005
2025-04-30 09:00:00,2025-04-30,799.8,48.7,33.18276423449999
2025-04-30 09:30:00,2025-04-30,874.8,51.8,35.878356108
2025-04-30 10:00:00,2025-04-30,938.0,53.4,38.24013074
2025-04-30 10:30:00,2025-04-30,983.4,56.3,39.653439061499995
2025-04-30 11:00:00,2025-04-30,1052.9,58.33,42.12794488727501
2025-04-30 11:30:00,2025-04-30,1037.3,58.1,41.54037189225
2025-04-30 12:00:00,2025-04-30,702.8,58.6,28.090859775999995
2025-04-30 12:30:00,2025-04-30,526.6,60.8,20.870413941000006
2025-04-30 13:00:00,2025-04-30,400.9,58.0,16.060845777499996
2025-04-30 13:30:00,2025-04-30,637.5,56.2,25.715564249999996
2025-04-30 14:00:00,2025-04-30,355.8,53.9,14.4778640265
2025-04-30 14:30:00,2025-04-30,451.7,49.5,18.685061723749996
2025-04-30 15:00:00,2025-04-30,197.0,45.8,8.260950719999999
2025-04-30 15:30:00,2025-04-30,274.8,41.2,11.717338722
2025-04-30 16:00:00,2025-04-30,142.9,36.6,6.194039083
2025-04-30 16:30:00,2025-04-30,119.0,34.5,5.1964280375
2025-04-30 17:00:00,2025-04-30,36.6,32.4,1.610021373
2025-04-30 17:30:00,2025-04-30,0.5,29.6,0.0222096225
2025-04-30 18:00:00,2025-04-30,0.0,27.0,0.0
2025-04-30 18:30:00,2025-04-30,0.0,25.8,0.0
2025-04-30 19:00:00,2025-04-30,0.0,25.2,0.0
2025-04-30 19:30:00,2025-04-30,0.0,25.9,0.0
2025-04-30 20:00:00,2025-04-30,0.0,25.0,0.0
2025-04-30 20:30:00,2025-04-30,0.0,25.0,0.0
2025-04-30 21:00:00,2025-04-30,0.0,24.9,0.0
2025-04-30 21:30:00,2025-04-30,0.0,24.4,0.0
2025-04-30 22:00:00,2025-04-30,0.0,24.0,0.0
2025-04-30 22:30:00,2025-04-30,0.0,23.5,0.0
2025-04-30 23:00:00,2025-04-30,0.0,23.4,0.0
2025-04-30 23:30:00,2025-04-30,0.0,24.4,0.0
