cycle,time_range,wind_ms,temp_air_c,temp_pv_c,irradiance_poa_wm2,p_431_mw,q_431_mvar,p_calc_irr_mw,p_meter_431_mw,dhd_mw,a0_mw,selected_mw,dev_dhd_pct,dev_a0_pct,p_setpoint_agc_mw,p_curtail_mw,evaluation,date,source_file,datetime,month,day,hour,minute,day_of_year,is_daytime,hour_float,hour_sin,hour_cos,doy_sin,doy_cos,irradiance_poa_wm2_lag1,irradiance_poa_wm2_lag2,temp_air_c_lag1,temp_pv_c_lag1,wind_ms_lag1,p_meter_431_mw_lag1
7,03:00 - 03:30,0.7,23.9,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 03:00:00,3,6,3,0,65,False,3.0,0.7071067811865476,0.7071067811865476,0.8992961915530253,0.4373400963303323,0.0,0.0,23.9,23.0,0.9,0.0
8,03:30 - 04:00,0.5,24.1,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 03:30:00,3,6,3,30,65,False,3.5,0.7933533402912352,0.6087614290087207,0.8992961915530253,0.4373400963303323,0.0,0.0,23.9,22.9,0.7,0.0
9,04:00 - 04:30,0.4,23.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 04:00:00,3,6,4,0,65,False,4.0,0.8660254037844386,0.5000000000000001,0.8992961915530253,0.4373400963303323,0.0,0.0,24.1,22.8,0.5,0.0
10,04:30 - 05:00,0.8,23.8,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 04:30:00,3,6,4,30,65,False,4.5,0.9238795325112867,0.38268343236508984,0.8992961915530253,0.4373400963303323,0.0,0.0,23.8,22.6,0.4,0.0
11,05:00 - 05:30,0.6,24.3,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 05:00:00,3,6,5,0,65,False,5.0,0.9659258262890683,0.25881904510252074,0.8992961915530253,0.4373400963303323,0.0,0.0,23.8,23.1,0.8,0.0
12,05:30 - 06:00,0.6,23.8,22.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 05:30:00,3,6,5,30,65,False,5.5,0.9914448613738104,0.1305261922200517,0.8992961915530253,0.4373400963303323,0.0,0.0,24.3,23.6,0.6,0.0
13,06:00 - 06:30,0.5,23.7,22.8,10.8,0.2,0.0,0.5,0.2304,3.026,2.231,2.231,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 06:00:00,3,6,6,0,65,False,6.0,1.0,6.123233995736766e-17,0.8992961915530253,0.4373400963303323,1.0,0.0,23.8,22.9,0.6,0.0
14,06:30 - 07:00,0.6,24.1,23.6,35.8,1.2,4.1,1.7,1.1160999999999999,7.456,5.721,5.721,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 06:30:00,3,6,6,30,65,True,6.5,0.9914448613738104,-0.1305261922200516,0.8992961915530253,0.4373400963303323,10.8,1.0,23.7,22.8,0.5,0.2304
15,07:00 - 07:30,0.6,25.0,24.7,73.6,2.5,10.8,3.5,2.4576,13.125,10.364,10.364,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 07:00:00,3,6,7,0,65,True,7.0,0.9659258262890683,-0.25881904510252063,0.8992961915530253,0.4373400963303323,35.8,10.8,24.1,23.6,0.6,1.1160999999999999
16,07:30 - 08:00,0.7,26.8,28.2,186.5,7.6,15.7,8.7,7.6544,18.658,15.086,15.086,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 07:30:00,3,6,7,30,65,True,7.5,0.9238795325112868,-0.3826834323650895,0.8992961915530253,0.4373400963303323,73.6,35.8,25.0,24.7,0.6,2.4576
17,08:00 - 08:30,0.8,27.5,34.8,322.4,13.8,7.5,14.7,13.598,23.614,19.547,19.547,-81.5225850340136,-50.25925170068029,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 08:00:00,3,6,8,0,65,True,8.0,0.8660254037844387,-0.4999999999999998,0.8992961915530253,0.4373400963303323,186.5,73.6,26.8,28.2,0.7,7.6544
18,08:30 - 09:00,0.9,29.4,43.6,605.6,23.1,2.7,26.6,23.112,27.761,23.201,23.201,-17.932067669172913,1.4393609022556542,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 08:30:00,3,6,8,30,65,True,8.5,0.7933533402912352,-0.6087614290087207,0.8992961915530253,0.4373400963303323,322.4,186.5,27.5,34.8,0.8,13.598
19,09:00 - 09:30,1.2,30.3,43.8,635.3,19.7,4.0,27.9,19.599,31.323,26.084,26.084,-26.86376344086022,-5.644874551971322,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 09:00:00,3,6,9,0,65,True,9.0,0.7071067811865476,-0.7071067811865475,0.8992961915530253,0.4373400963303323,605.6,322.4,29.4,43.6,0.9,23.112
20,09:30 - 10:00,0.9,31.2,45.5,679.8,22.5,2.1,29.6,22.661,34.885,28.503,28.503,-33.17584459459457,-8.812128378378352,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 09:30:00,3,6,9,30,65,True,9.5,0.6087614290087209,-0.793353340291235,0.8992961915530253,0.4373400963303323,635.3,605.6,30.3,43.8,1.2,19.599
21,10:00 - 10:30,1.1,31.9,51.1,727.6,28.6,2.9,30.9,28.719,35.95,30.626,30.626,-31.46763754045308,-11.997993527508093,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 10:00:00,3,6,10,0,65,True,10.0,0.49999999999999994,-0.8660254037844387,0.8992961915530253,0.4373400963303323,679.8,635.3,31.2,45.5,0.9,22.661
22,10:30 - 11:00,1.2,32.0,53.8,889.8,30.9,3.5,37.3,30.586,35.95,32.003,32.003,-8.91018766756033,3.0472117962466423,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 10:30:00,3,6,10,30,65,True,10.5,0.3826834323650899,-0.9238795325112867,0.8992961915530253,0.4373400963303323,727.6,679.8,31.9,51.1,1.1,28.719
23,11:00 - 11:30,0.7,32.9,55.2,856.2,29.2,1.6,35.7,29.246,35.95,32.331,32.331,-13.791316526610634,-2.3362184873949534,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 11:00:00,3,6,11,0,65,True,11.0,0.258819045102521,-0.9659258262890682,0.8992961915530253,0.4373400963303323,889.8,727.6,32.0,53.8,1.2,30.586
24,11:30 - 12:00,1.3,33.4,55.0,910.6,34.3,0.0,38.0,34.181,35.95,32.228,32.228,-6.903947368421053,4.164105263157898,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 11:30:00,3,6,11,30,65,True,11.5,0.130526192220052,-0.9914448613738104,0.8992961915530253,0.4373400963303323,856.2,889.8,32.9,55.2,0.7,29.246
25,12:00 - 12:30,1.3,33.6,55.3,921.3,34.7,0.0,38.4,34.627,33.134,31.536,31.536,2.496302083333346,7.198749999999995,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 12:00:00,3,6,12,0,65,True,12.0,1.2246467991473532e-16,-1.0,0.8992961915530253,0.4373400963303323,910.6,856.2,33.4,55.0,1.3,34.181
26,12:30 - 13:00,1.3,33.4,54.6,850.6,31.0,2.3,35.5,31.247,33.134,30.071,30.071,-5.468788732394349,4.28104225352113,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 12:30:00,3,6,12,30,65,True,12.5,-0.13052619222005177,-0.9914448613738104,0.8992961915530253,0.4373400963303323,921.3,910.6,33.6,55.3,1.3,34.627
27,13:00 - 13:30,1.0,33.3,54.0,882.3,32.8,8.1,37.0,33.014,33.134,27.802,27.802,-1.19302702702701,15.091189189189196,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 13:00:00,3,6,13,0,65,True,13.0,-0.2588190451025208,-0.9659258262890683,0.8992961915530253,0.4373400963303323,850.6,921.3,33.4,54.6,1.3,31.247
28,13:30 - 14:00,1.1,33.7,54.7,882.9,33.4,12.5,36.9,33.664,31.451,24.939,24.939,3.6866395663956726,23.628536585365854,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 13:30:00,3,6,13,30,65,True,13.5,-0.38268343236508967,-0.9238795325112868,0.8992961915530253,0.4373400963303323,882.3,850.6,33.3,54.0,1.0,33.014
29,14:00 - 14:30,0.8,34.1,53.1,778.1,30.3,13.2,32.7,30.648,27.862,21.507,21.507,3.718470948012253,25.67917431192661,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 14:00:00,3,6,14,0,65,True,14.0,-0.4999999999999997,-0.8660254037844388,0.8992961915530253,0.4373400963303323,882.9,882.3,33.7,54.7,1.1,33.664
30,14:30 - 15:00,1.2,33.8,50.3,646.9,25.0,10.1,27.6,25.216,23.806,17.839,17.839,2.5334057971014636,26.963514492753646,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 14:30:00,3,6,14,30,65,True,14.5,-0.6087614290087207,-0.7933533402912352,0.8992961915530253,0.4373400963303323,778.1,882.9,34.1,53.1,0.8,30.648
31,15:00 - 15:30,1.3,33.6,46.9,538.0,22.2,6.7,23.3,22.369,19.385,14.127,14.127,5.986909871244642,31.48708154506438,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 15:00:00,3,6,15,0,65,True,15.0,-0.7071067811865471,-0.7071067811865479,0.8992961915530253,0.4373400963303323,646.9,778.1,33.8,50.3,1.2,25.216
32,15:30 - 16:00,1.2,33.0,43.0,398.0,15.6,7.5,17.5,15.852,14.812,10.479,10.479,4.356800000000009,32.33560000000001,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 15:30:00,3,6,15,30,65,True,15.5,-0.7933533402912349,-0.6087614290087209,0.8992961915530253,0.4373400963303323,538.0,646.9,33.6,46.9,1.3,22.369
33,16:00 - 16:30,0.7,31.9,38.2,244.6,9.6,7.1,11.0,9.7231,10.125,6.912,6.912,-4.011363636363622,28.994909090909104,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 16:00:00,3,6,16,0,65,True,16.0,-0.8660254037844385,-0.5000000000000004,0.8992961915530253,0.4373400963303323,398.0,538.0,33.0,43.0,1.2,15.852
34,16:30 - 17:00,0.6,31.0,32.6,115.8,4.7,5.0,5.3,4.6643,5.908,3.873,3.873,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 16:30:00,3,6,16,30,65,True,16.5,-0.9238795325112868,-0.3826834323650895,0.8992961915530253,0.4373400963303323,244.6,398.0,31.9,38.2,0.7,9.7231
35,17:00 - 17:30,0.9,30.4,30.6,94.9,3.7,5.4,4.4,3.6813000000000002,2.284,1.516,1.516,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 17:00:00,3,6,17,0,65,True,17.0,-0.9659258262890683,-0.25881904510252063,0.8992961915530253,0.4373400963303323,115.8,244.6,31.0,32.6,0.6,4.6643
36,17:30 - 18:00,0.5,29.1,28.3,23.6,0.9,6.1,1.1,0.809,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 17:30:00,3,6,17,30,65,True,17.5,-0.9914448613738104,-0.13052619222005163,0.8992961915530253,0.4373400963303323,94.9,115.8,30.4,30.6,0.9,3.6813000000000002
37,18:00 - 18:30,0.4,28.1,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 18:00:00,3,6,18,0,65,False,18.0,-1.0,-1.8369701987210297e-16,0.8992961915530253,0.4373400963303323,23.6,94.9,29.1,28.3,0.5,0.809
38,18:30 - 19:00,0.4,27.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 18:30:00,3,6,18,30,65,False,18.5,-0.9914448613738105,0.13052619222005127,0.8992961915530253,0.4373400963303323,0.0,23.6,28.1,25.7,0.4,0.0
39,19:00 - 19:30,0.4,26.6,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 19:00:00,3,6,19,0,65,False,19.0,-0.9659258262890684,0.2588190451025203,0.8992961915530253,0.4373400963303323,0.0,0.0,27.4,24.3,0.4,0.0
40,19:30 - 20:00,0.4,26.2,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 19:30:00,3,6,19,30,65,False,19.5,-0.923879532511287,0.38268343236508917,0.8992961915530253,0.4373400963303323,0.0,0.0,26.6,23.6,0.4,0.0
41,20:00 - 20:30,0.9,25.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 20:00:00,3,6,20,0,65,False,20.0,-0.8660254037844386,0.5000000000000001,0.8992961915530253,0.4373400963303323,0.0,0.0,26.2,23.2,0.4,0.0
42,20:30 - 21:00,0.6,25.4,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 20:30:00,3,6,20,30,65,False,20.5,-0.7933533402912357,0.6087614290087199,0.8992961915530253,0.4373400963303323,0.0,0.0,25.8,23.0,0.9,0.0
43,21:00 - 21:30,0.4,25.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 21:00:00,3,6,21,0,65,False,21.0,-0.7071067811865477,0.7071067811865474,0.8992961915530253,0.4373400963303323,0.0,0.0,25.4,22.7,0.6,0.0
44,21:30 - 22:00,0.4,24.7,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 21:30:00,3,6,21,30,65,False,21.5,-0.608761429008721,0.7933533402912349,0.8992961915530253,0.4373400963303323,0.0,0.0,25.2,22.6,0.4,0.0
45,22:00 - 22:30,0.6,24.4,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 22:00:00,3,6,22,0,65,False,22.0,-0.5000000000000004,0.8660254037844384,0.8992961915530253,0.4373400963303323,0.0,0.0,24.7,22.6,0.4,0.0
46,22:30 - 23:00,0.6,24.2,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 22:30:00,3,6,22,30,65,False,22.5,-0.38268343236508956,0.9238795325112868,0.8992961915530253,0.4373400963303323,0.0,0.0,24.4,22.4,0.6,0.0
47,23:00 - 23:30,0.7,23.9,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 23:00:00,3,6,23,0,65,False,23.0,-0.25881904510252157,0.9659258262890681,0.8992961915530253,0.4373400963303323,0.0,0.0,24.2,22.3,0.6,0.0
48,23:30 - 00:00,0.8,23.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-06,Bao cao ngay DHD 06-03-2025.xlsx,2025-03-06 23:30:00,3,6,23,30,65,False,23.5,-0.13052619222005168,0.9914448613738104,0.8992961915530253,0.4373400963303323,0.0,0.0,23.9,22.3,0.7,0.0
1,00:00 - 00:30,0.4,23.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 00:00:00,3,7,0,0,66,False,0.0,0.0,1.0,0.9066860720977985,0.4218060770826634,0.0,0.0,23.7,22.2,0.8,0.0
2,00:30 - 01:00,0.4,23.4,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 00:30:00,3,7,0,30,66,False,0.5,0.13052619222005157,0.9914448613738104,0.9066860720977985,0.4218060770826634,0.0,0.0,23.6,22.0,0.4,0.0
3,01:00 - 01:30,0.3,23.3,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 01:00:00,3,7,1,0,66,False,1.0,0.25881904510252074,0.9659258262890683,0.9066860720977985,0.4218060770826634,0.0,0.0,23.4,21.9,0.4,0.0
4,01:30 - 02:00,0.5,23.2,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 01:30:00,3,7,1,30,66,False,1.5,0.3826834323650898,0.9238795325112867,0.9066860720977985,0.4218060770826634,0.0,0.0,23.3,21.9,0.3,0.0
5,02:00 - 02:30,0.3,23.2,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 02:00:00,3,7,2,0,66,False,2.0,0.49999999999999994,0.8660254037844387,0.9066860720977985,0.4218060770826634,0.0,0.0,23.2,21.7,0.5,0.0
6,02:30 - 03:00,0.5,23.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 02:30:00,3,7,2,30,66,False,2.5,0.6087614290087207,0.7933533402912352,0.9066860720977985,0.4218060770826634,0.0,0.0,23.2,21.6,0.3,0.0
7,03:00 - 03:30,0.5,22.8,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 03:00:00,3,7,3,0,66,False,3.0,0.7071067811865476,0.7071067811865476,0.9066860720977985,0.4218060770826634,0.0,0.0,23.0,21.6,0.5,0.0
8,03:30 - 04:00,0.4,22.8,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 03:30:00,3,7,3,30,66,False,3.5,0.7933533402912352,0.6087614290087207,0.9066860720977985,0.4218060770826634,0.0,0.0,22.8,21.5,0.5,0.0
9,04:00 - 04:30,0.4,22.6,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 04:00:00,3,7,4,0,66,False,4.0,0.8660254037844386,0.5000000000000001,0.9066860720977985,0.4218060770826634,0.0,0.0,22.8,21.4,0.4,0.0
10,04:30 - 05:00,0.4,22.4,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 04:30:00,3,7,4,30,66,False,4.5,0.9238795325112867,0.38268343236508984,0.9066860720977985,0.4218060770826634,0.0,0.0,22.6,21.3,0.4,0.0
11,05:00 - 05:30,0.5,22.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 05:00:00,3,7,5,0,66,False,5.0,0.9659258262890683,0.25881904510252074,0.9066860720977985,0.4218060770826634,0.0,0.0,22.4,21.2,0.4,0.0
12,05:30 - 06:00,0.5,22.1,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 05:30:00,3,7,5,30,66,False,5.5,0.9914448613738104,0.1305261922200517,0.9066860720977985,0.4218060770826634,0.0,0.0,22.3,21.0,0.5,0.0
13,06:00 - 06:30,0.4,22.4,21.5,25.7,1.1,0.0,1.2,0.69632,0.305,0.297,0.297,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 06:00:00,3,7,6,0,66,True,6.0,1.0,6.123233995736766e-17,0.9066860720977985,0.4218060770826634,1.0,0.0,22.1,21.0,0.5,0.0
14,06:30 - 07:00,0.5,24.4,23.5,114.5,4.3,0.0,5.5,4.300800000000001,2.966,2.775,2.775,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 06:30:00,3,7,6,30,66,True,6.5,0.9914448613738104,-0.1305261922200516,0.9066860720977985,0.4218060770826634,25.7,1.0,22.4,21.5,0.4,0.69632
15,07:00 - 07:30,0.4,26.4,27.9,213.7,9.1,3.4,10.0,9.088,7.307,6.726,6.726,,,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 07:00:00,3,7,7,0,66,True,7.0,0.9659258262890683,-0.25881904510252063,0.9066860720977985,0.4218060770826634,114.5,25.7,24.4,23.5,0.5,4.300800000000001
16,07:30 - 08:00,0.5,27.9,33.5,353.9,15.0,6.8,16.2,14.955,10.354,11.708,11.708,27.777654320987658,18.33308641975309,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 07:30:00,3,7,7,30,66,True,7.5,0.9238795325112868,-0.3826834323650895,0.9066860720977985,0.4218060770826634,213.7,114.5,26.4,27.9,0.4,9.088
17,08:00 - 08:30,1.0,30.5,40.9,488.3,20.7,6.0,21.7,20.782,15.776,16.582,16.582,17.84847926267281,13.651336405529959,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 08:00:00,3,7,8,0,66,True,8.0,0.8660254037844387,-0.4999999999999998,0.9066860720977985,0.4218060770826634,353.9,213.7,27.9,33.5,0.5,14.955
18,08:30 - 09:00,1.3,30.3,46.1,604.2,24.8,7.0,26.2,24.853,20.633,20.985,20.985,11.010343511450388,9.492175572519098,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 08:30:00,3,7,8,30,66,True,8.5,0.7933533402912352,-0.6087614290087207,0.9066860720977985,0.4218060770826634,488.3,353.9,30.5,40.9,1.0,20.782
19,09:00 - 09:30,1.2,31.2,50.6,669.1,27.8,9.3,28.5,27.868,24.697,24.574,24.574,2.0785614035087905,2.566245614035093,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 09:00:00,3,7,9,0,66,True,9.0,0.7071067811865476,-0.7071067811865475,0.9066860720977985,0.4218060770826634,604.2,488.3,30.3,46.1,1.3,24.853
20,09:30 - 10:00,1.2,31.8,51.6,657.6,23.4,2.7,27.8,23.183,28.048,27.441,27.441,-14.008057553956808,-11.540755395683439,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 09:30:00,3,7,9,30,66,True,9.5,0.6087614290087209,-0.793353340291235,0.9066860720977985,0.4218060770826634,669.1,604.2,31.2,50.6,1.2,27.868
21,10:00 - 10:30,1.1,32.4,54.7,651.8,24.7,2.0,27.2,24.663,30.976,29.618,29.618,-28.687058823529405,-23.045367647058818,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 10:00:00,3,7,10,0,66,True,10.0,0.49999999999999994,-0.8660254037844387,0.9066860720977985,0.4218060770826634,657.6,669.1,31.8,51.6,1.2,23.183
22,10:30 - 11:00,0.9,33.8,58.9,979.5,33.1,2.8,40.1,33.296,32.645,31.194,31.194,8.007855361596018,12.096708229426453,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 10:30:00,3,7,10,30,66,True,10.5,0.3826834323650899,-0.9238795325112867,0.9066860720977985,0.4218060770826634,651.8,657.6,32.4,54.7,1.1,24.663
23,11:00 - 11:30,1.2,33.9,59.9,951.0,34.0,0.0,38.7,33.838,34.545,31.928,31.928,-0.8678294573643244,6.773540051679594,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 11:00:00,3,7,11,0,66,True,11.0,0.258819045102521,-0.9659258262890682,0.9066860720977985,0.4218060770826634,979.5,651.8,33.8,58.9,0.9,33.296
24,11:30 - 12:00,1.4,34.8,61.6,944.5,35.3,0.0,38.2,35.374,35.512,31.968,31.968,-5.048586387434548,5.434973821989551,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 11:30:00,3,7,11,30,66,True,11.5,0.130526192220052,-0.9914448613738104,0.9066860720977985,0.4218060770826634,951.0,979.5,33.9,59.9,1.2,33.838
25,12:00 - 12:30,1.3,34.0,56.8,476.1,20.8,0.0,19.7,21.243,35.603,31.191,31.191,-104.22025380710659,-78.9128426395939,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 12:00:00,3,7,12,0,66,True,12.0,1.2246467991473532e-16,-1.0,0.9066860720977985,0.4218060770826634,944.5,951.0,34.8,61.6,1.4,35.374
26,12:30 - 13:00,1.4,33.6,47.5,617.6,18.4,3.0,26.6,18.36,34.965,29.789,29.789,-48.535526315789454,-26.547255639097727,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 12:30:00,3,7,12,30,66,True,12.5,-0.13052619222005177,-0.9914448613738104,0.9066860720977985,0.4218060770826634,476.1,944.5,34.0,56.8,1.3,21.243
27,13:00 - 13:30,1.3,35.4,57.9,958.6,35.7,11.8,39.4,35.958,33.338,27.823,27.823,4.385939086294415,20.20307106598985,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 13:00:00,3,7,13,0,66,True,13.0,-0.2588190451025208,-0.9659258262890683,0.9066860720977985,0.4218060770826634,617.6,476.1,33.6,47.5,1.4,18.36
28,13:30 - 14:00,1.4,35.7,56.4,767.3,26.9,3.6,31.8,27.09,30.551,25.335,25.335,-8.561729559748402,9.973113207547181,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 13:30:00,3,7,13,30,66,True,13.5,-0.38268343236508967,-0.9238795325112868,0.9066860720977985,0.4218060770826634,958.6,617.6,35.4,57.9,1.3,35.958
29,14:00 - 14:30,1.2,35.9,53.9,597.3,23.1,6.7,25.0,23.429,28.313,22.39,22.39,-27.97475999999999,-1.2027999999999963,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 14:00:00,3,7,14,0,66,True,14.0,-0.4999999999999997,-0.8660254037844388,0.9066860720977985,0.4218060770826634,767.3,958.6,35.7,56.4,1.4,27.09
30,14:30 - 15:00,1.0,35.5,49.9,563.5,20.3,5.0,24.1,20.27,24.796,18.841,18.841,-16.26340248962654,11.658381742738591,,,,2025-03-07,Bao cao ngay DHD 07-03-2025.xlsx,2025-03-07 14:30:00,3,7,14,30,66,True,14.5,-0.6087614290087207,-0.7933533402912352,0.9066860720977985,0.4218060770826634,597.3,767.3,35.9,53.9,1.2,23.429
