datetime,date,irradiance_poa_wm2,temp_air_c,temp_pv_c,wind_ms,P_expected_mw,P_measured_mw,power_loss_mw,power_loss_percent,temperature_loss_percent,PR_proxy,p_curtail_mw,warning_status,recommended_action,temperature_source_col,temp_coeff_used,loss_factor_used,pv_capacity_mw_used,valid_for_kpi,anomaly_flag,suspicious_reason
2025-03-08 07:30:00,2025-03-08,253.4,28.0,33.5,0.5,11.1042128925,13.379,-2.2747871075,-20.48580236638326,2.8899999999999997,1.2048580236638327,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-08 08:00:00,2025-03-08,312.9,28.6,40.9,1.0,13.356306248249998,14.197,-0.8406937517500008,-6.294358156546105,5.405999999999999,1.062943581565461,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 08:30:00,2025-03-08,337.3,28.7,46.1,1.2,14.12873217225,25.611,-11.48226782775,-81.26891845470837,7.1739999999999995,1.8126891845470838,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-08 09:00:00,2025-03-08,627.4,29.9,50.6,1.4,25.847198567999996,28.897,-3.0498014320000024,-11.799350030048497,8.704,1.117993500300485,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-08 09:30:00,2025-03-08,716.5,30.4,51.6,15.0,29.407950767499997,24.637,4.770950767499997,16.223336352876995,9.044,0.8377666364712301,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 10:00:00,2025-03-08,633.1,32.1,54.7,0.8,25.68377648525,27.229,-1.545223514749999,-6.016340765297539,10.098,1.0601634076529753,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 10:30:00,2025-03-08,707.0,31.8,58.9,0.9,28.226191997499996,34.027,-5.8008080025000055,-20.551153350809013,11.525999999999998,1.2055115335080901,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-08 11:00:00,2025-03-08,883.5,32.6,59.9,1.4,35.137208036249994,25.851,9.286208036249995,26.428417495976614,11.866,0.7357158250402338,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 11:30:00,2025-03-08,659.8,33.6,61.6,1.8,26.068463770999998,34.14,-8.071536229000003,-30.962838086298078,12.443999999999999,1.3096283808629807,,Warning,High PV module temperature - check temperature loss,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-08 12:00:00,2025-03-08,915.5,34.3,56.8,1.6,36.8452908175,37.934,-1.088709182499997,-2.954812293089311,10.811999999999998,1.0295481229308932,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 12:30:00,2025-03-08,1065.0,35.5,47.5,1.6,44.3816784375,36.403,7.978678437500001,17.97741482160456,7.6499999999999995,0.8202258517839544,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 13:00:00,2025-03-08,1006.5,35.4,57.9,2.0,40.337820063749994,35.052,5.285820063749995,13.103881308896392,11.185999999999998,0.8689611869110361,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 13:30:00,2025-03-08,959.0,35.6,56.4,1.7,38.654849344999995,33.065,5.5898493449999975,14.460926480685002,10.676,0.85539073519315,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 14:00:00,2025-03-08,892.1,36.2,53.9,1.8,36.300456711749995,31.099,5.201456711749994,14.328901570173219,9.825999999999999,0.8567109842982679,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 14:30:00,2025-03-08,405.9,34.0,49.9,1.4,16.76558483325,25.124,-8.35841516675,-49.854599466004586,8.466,1.498545994660046,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,baseline_underestimation,"Measured power is much higher than expected; check irradiance sensor, timestamp alignment, bifacial gain, or baseline calibration."
2025-03-08 15:00:00,2025-03-08,400.7,32.3,45.1,1.1,16.84589181025,14.945,1.9008918102499983,11.284008182299898,6.834,0.887159918177001,,Warning,"PV power below expected >10% - check soiling, shading, inverter or string",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 15:30:00,2025-03-08,337.7,32.8,36.2,1.3,14.658422327999999,14.935,-0.27657767200000194,-1.8868174610557717,3.808000000000001,1.0188681746105577,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-08 16:00:00,2025-03-08,153.9,31.8,33.7,1.4,6.73931216475,13.891,-7.15168783525,-100.0,2.958000000000001,2.0,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,edge_irradiance_unstable,Irradiance is between 100 and 300 W/m²; loss percentage may be unstable because it is morning/evening or low-sun condition.
2025-03-08 16:30:00,2025-03-08,11.4,34.4,31.7,0.9,0.5027063985,6.7635,-6.2607936015,-100.0,2.2779999999999996,2.0,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 17:00:00,2025-03-08,3.9,29.7,29.5,0.6,0.17329489125,0.28162,-0.10832510874999998,-62.50911839849172,1.53,1.6250911839849174,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 17:30:00,2025-03-08,1.0,28.5,28.6,0.8,0.044572669999999995,0.03584,0.008732669999999998,19.591983159187006,1.2240000000000004,0.8040801684081299,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 18:00:00,2025-03-08,0.0,27.4,27.4,0.6,0.0,0.0,,,0.8159999999999995,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 18:30:00,2025-03-08,0.0,26.7,26.2,0.5,0.0,0.0,,,0.40799999999999975,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 19:00:00,2025-03-08,0.0,26.1,25.6,0.4,0.0,0.0,,,0.2040000000000005,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 19:30:00,2025-03-08,0.0,25.7,25.0,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 20:00:00,2025-03-08,0.0,25.2,24.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 20:30:00,2025-03-08,0.0,25.2,23.6,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 21:00:00,2025-03-08,0.0,25.5,23.4,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 21:30:00,2025-03-08,0.0,25.1,23.2,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 22:00:00,2025-03-08,0.0,24.9,22.8,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 22:30:00,2025-03-08,0.0,25.0,22.7,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 23:00:00,2025-03-08,0.0,24.7,22.5,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-08 23:30:00,2025-03-08,0.0,24.6,22.6,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 00:00:00,2025-03-09,0.0,24.4,21.3,1.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 00:30:00,2025-03-09,0.0,24.2,21.1,1.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 01:00:00,2025-03-09,0.0,24.2,21.2,1.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 01:30:00,2025-03-09,0.0,24.1,21.5,1.2,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 02:00:00,2025-03-09,0.0,23.7,21.3,1.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 02:30:00,2025-03-09,0.0,23.2,21.0,1.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 03:00:00,2025-03-09,0.0,22.6,20.6,0.8,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 03:30:00,2025-03-09,0.0,22.0,20.0,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 04:00:00,2025-03-09,0.0,22.1,19.8,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 04:30:00,2025-03-09,0.0,21.8,19.3,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 05:00:00,2025-03-09,0.0,21.6,19.0,0.8,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 05:30:00,2025-03-09,0.0,21.7,19.0,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 06:00:00,2025-03-09,6.1,21.5,19.2,0.8,0.28069067649999996,0.31744,-0.03674932350000004,-13.092463190525692,0.0,1.1309246319052568,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 06:30:00,2025-03-09,40.9,21.5,20.0,0.5,1.8769879124999997,1.8636,0.013387912499999821,0.7132657813532841,0.0,0.9928673421864671,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 07:00:00,2025-03-09,102.4,21.7,22.0,0.6,4.66793216,4.858899999999999,-0.190967839999999,-4.091058598417998,0.0,1.04091058598418,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-09 07:30:00,2025-03-09,184.7,22.7,25.4,0.6,8.323252461,9.9738,-1.6505475390000015,-19.83055958874154,0.1359999999999995,1.1983055958874154,,Normal,No action,temp_pv_c,-0.0034,0.95,47.5,False,none,
2025-03-09 08:00:00,2025-03-09,373.9,24.9,32.8,1.0,16.4247857615,12.779,3.645785761500001,22.196854281325177,2.651999999999999,0.7780314571867483,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 08:30:00,2025-03-09,599.7,27.9,43.3,1.3,25.37769830325,15.509,9.86869830325,38.8872867244472,6.221999999999999,0.611127132755528,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 09:00:00,2025-03-09,674.2,28.6,44.9,2.6,28.3648362135,13.04,15.3248362135,54.027585769052585,6.766,0.45972414230947417,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 09:30:00,2025-03-09,750.2,29.1,46.1,2.8,31.4241769215,12.677,18.7471769215,59.65845014280527,7.1739999999999995,0.4034154985719472,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 10:00:00,2025-03-09,551.2,29.3,43.8,2.1,23.283024232000002,12.037,11.246024232000002,48.30138954433401,6.3919999999999995,0.5169861045566599,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 10:30:00,2025-03-09,702.0,30.1,46.4,1.7,29.37287691,17.439,11.933876909999999,40.62890041913841,7.275999999999999,0.5937109958086159,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 11:00:00,2025-03-09,715.9,29.4,50.1,1.2,29.548079866749998,12.396,17.152079866749997,58.04803541921846,8.534,0.4195196458078154,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 11:30:00,2025-03-09,528.1,27.7,43.6,1.2,22.323470889499998,13.819,8.504470889499997,38.09654390930818,6.324000000000001,0.6190345609069182,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 12:00:00,2025-03-09,477.6,27.6,41.8,1.5,20.320666896000002,13.496,6.824666896000002,33.58485688943307,5.711999999999999,0.6641514311056693,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 12:30:00,2025-03-09,460.0,27.9,40.8,1.1,19.6424071,14.387,5.255407099999999,26.75541278237737,5.371999999999999,0.7324458721762264,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 13:00:00,2025-03-09,475.6,28.0,40.7,1.1,20.315837799,14.956,5.359837799000001,26.382558534031155,5.338,0.7361744146596885,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,none,
2025-03-09 13:30:00,2025-03-09,549.2,29.0,46.6,1.8,22.962612184,12.185,10.777612184,46.93547971650053,7.344,0.5306452028349947,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 14:00:00,2025-03-09,495.9,29.2,44.2,1.4,20.916685115999996,11.587,9.329685115999997,44.60403292519498,6.5280000000000005,0.5539596707480502,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 14:30:00,2025-03-09,646.8,30.5,49.2,1.1,26.78535598199999,10.916,15.869355981999991,59.24638818563527,8.228,0.4075361181436474,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 15:00:00,2025-03-09,535.2,30.9,48.7,0.8,22.204820478,8.32,13.884820477999998,62.530658564687535,8.058,0.37469341435312464,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 15:30:00,2025-03-09,310.6,29.8,36.1,1.1,13.486867764500001,3.9168,9.570067764500001,70.95841622834205,3.7740000000000005,0.29041583771657953,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,True,suspected_unrecorded_constraint,"Large loss without curtailment record; possible unrecorded dispatch limit, inverter limitation, soiling/shading, or sensor mismatch."
2025-03-09 16:00:00,2025-03-09,275.6,29.1,35.2,1.3,12.005153914,2.304,9.701153913999999,80.80824272220988,3.468000000000001,0.19191757277790117,,Critical,"PV power below expected >20% - inspect inverter/string, soiling, shading or curtailment",temp_pv_c,-0.0034,0.95,47.5,False,edge_irradiance_unstable,Irradiance is between 100 and 300 W/m²; loss percentage may be unstable because it is morning/evening or low-sun condition.
2025-03-09 16:30:00,2025-03-09,70.2,27.8,29.9,1.3,3.1149998685,1.3312,1.7837998685,57.26484570797021,1.6659999999999995,0.42735154292029787,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 17:00:00,2025-03-09,36.2,26.8,27.1,0.9,1.6218616315,0.46086,1.1610016315,71.58450566625912,0.7140000000000005,0.28415494333740887,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 17:30:00,2025-03-09,10.8,26.2,25.7,0.9,0.4861901069999999,0.0512,0.4349901069999999,89.46913989757508,0.23799999999999977,0.10530860102424916,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 18:00:00,2025-03-09,0.0,25.8,23.9,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 18:30:00,2025-03-09,0.0,25.4,23.2,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 19:00:00,2025-03-09,0.0,25.1,23.1,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 19:30:00,2025-03-09,0.0,24.4,21.1,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 20:00:00,2025-03-09,0.0,24.1,20.5,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 20:30:00,2025-03-09,0.0,23.4,20.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 21:00:00,2025-03-09,0.0,22.9,20.1,0.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 21:30:00,2025-03-09,0.0,22.6,20.1,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 22:00:00,2025-03-09,0.0,22.9,20.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 22:30:00,2025-03-09,0.0,23.0,20.2,1.5,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 23:00:00,2025-03-09,0.0,23.0,20.3,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-09 23:30:00,2025-03-09,0.0,22.4,20.2,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 00:00:00,2025-03-10,0.0,23.4,22.9,0.3,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 00:30:00,2025-03-10,0.0,23.5,23.1,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 01:00:00,2025-03-10,0.0,23.6,23.2,0.7,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 01:30:00,2025-03-10,0.0,23.7,23.2,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 02:00:00,2025-03-10,0.0,23.7,23.1,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 02:30:00,2025-03-10,0.0,23.7,23.0,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 03:00:00,2025-03-10,0.0,23.7,23.1,0.4,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
2025-03-10 03:30:00,2025-03-10,0.0,23.6,22.9,0.6,0.0,0.0,,,0.0,,,Not evaluated,Low irradiance or nighttime - do not evaluate PV loss,temp_pv_c,-0.0034,0.95,47.5,False,low_irradiance_not_evaluated,Low irradiance or nighttime; PV loss percentage is not evaluated.
